HETS, HET(colloquial) a heterosexual [n]
HEWN, HEWto cut with an ax [v]
HEWS, HEWto cut with an ax [v]
HEYS, HEYto dance the hey [v]
HICK, characteristic of rural people [adj HICKERHICKEST] / a person from the country
HIDE, to conceal [v HIDHIDDEN
HIED, HIEto hurry along
HIES, HIEto hurry along
HIGH, to turn to the left [v -ED-ING
HIKE, to go walking [v HIKEDHIKING
HILA, HILUM(Latin) the scar on a seed where it joined its stalk
HILD, (Spenser) held [v]
HILI, HILUS(Latin) the scar on a seed where it joined its stalk
HILL, to form into banked up land [v -ED-ING
HILT, to provide a handle for a weapon [v -ED-ING
HIMS, HIM [n]
HIND, the female of the red deer in or after its third yearalso HYNDE [n -S]
HING, (Hindi) a foul-smelling gum resin [n -S]
HINS, HINa Hebrew unit of liquid measure [n]
HINT, to suggest indirectly [v -ED-ING
HIOI, (Maori) a New Zealand plant of the mint family [n -S]
HIPS, HIPto build a type of roof [v]
HIPT, HIPto build a type of roof [v]
HIRE, to use for a price [v HIREDHIRING
HISH, to hiss [v -ED-ING
HISN, (dialect) his [pron]
HISS, to make a sibilant soundalso HIZZ [v -ED
HIST, (archaic) an expression used to attract attention [interj] / to urge or summon with such an interjection [v -ED-ING
HITS, HITto strike forcibly [v]
HIVE, to enter a bee's nest [v HIVEDHIVING
HIYA, (colloquial) a greeting [interj]
HIZZ, (Shakespeare) to hiss [v -ED-ING
HMMM, an interjection expressing thoughtful considerationalso HM
HOAR, to make hoarygrey with frost or age [v -ED
HOAS, HOAto stop [v]
HOAX, to deceive [v -ED-ING
HOBO, to live like a tramp [v -ED-ING
HOBS, HOBto furnish with hobnails [v]
HOCK, to pawn [v -ED-ING
HODS, HODto bob or jog [v]
HOED, HOEto garden with a hoe [v]
HOER, one who hoes [n -S]
HOES, HOEto garden with a hoe [v]
HOGG, a yearling sheepalso HOGGEREL
HOGH, (Spenser) a hoea promontory [n -S]
HOGS, HOGto eat hoggishly [v]
HOHA, (Maori) boredannoyed [adj]
HOHS, HOHto stop
HOIK, to hitch upalso HOICK [v -ED
HOIS, HOIto urge
HOKA, (Maori) red cod [n -S]
HOKE, to give false value to [v HOKEDHOKING
HOKI, (Maori) a type of fish with white flesh [n -S]
HOLD, to keep possession of [v HELDHOLDEN
HOLE, to make a cavity in [v HOLEDHOLING
HOLK, (Scots) to digburrow
HOLM, a river islandalso HOLME [n -S]
HOLO, (short for) hologram [n -S]
HOLP, HELPto give aid [v]
HOLS, (colloquial) holidays [n]
HOLT, the lair or den of an animalesp. an otter [n -S]
HOLY, perfect in a moral sense [adj HOLIERHOLIEST
HOMA, (Persian) a sacred plant of the ancient Persiansalso HOM [n -S]
HOME, to return to a place of residence [v HOMEDHOMING
HOMO, (Latin) man generically [n HOMINES] / (slang) a homosexual [n -S]
HOMS, HOM(Persian) a sacred plant of the ancient Persians
HOMY, homelikealso HOMEY [adj HOMIER
HOND, (obsolete) hand [n -S]
HONE, to whet [v HONEDHONING
HONG, (obsolete) to hang [v HUNGHONGING
HONK, to cry like a goose [v -ED-ING
HONS, HON(short for) honey
HOOD, to furnish with a covering for the head [v -ED-ING
HOOF, the horny part of the feet of animals [n HOOVES] / to dance [v -ED-ING
HOOK, to catch with a bent piece of metal [v -ED-ING
HOON, (Australian slang) to act loutishly [v -ED-ING
HOOP, to fasten with a circular band of metal [v -ED-ING
HOOR, a Scots and Irish form of WHORE; a difficult or unpleasant thing [n -S]
HOOT, to cry like an owlalso HOUT
HOPE, to have a desire or expectation [v HOPEDHOPING
HOPS, HOPto move by jumping on one foot [v]
HORA, (Hebrew) an Israeli dancealso HORAH [n -S]
HORE, (Spenser) greyesp. with age
HORI, (Maori) a Maori; falsehood [n -S]
HORK, to spit [v -ED-ING
HORN, to form a hard bone-like projection on the head [v -ED-ING
HORS, (French) out of the combat; disabled from fighting [prep]
HOSE, to spray with water [v HOSEDHOSING
HOSS, (slang) a horse [n -ES]
HOST, to entertain socially [v -ED-ING
HOTE, HIGHT(archaic) to command
HOTS, HOTto heat [v]
HOUF, (Scots) a place where one is often founda haunt [n -S] / to haunt
HOUR, a period of sixty minutesalso HOWRE [n -S]
HOUT, to make a sound like an owlalso HOOT
HOVE, to swell [v HOVEDHOVEN
HOWE, a hilla burial-mound
HOWF, (Scots) a place where one is often founda haunt [n -S] / to haunt
HOWK, (Scots) to digburrow
HOWL, to cry like a dog [v -ED-ING
HOWS, HOWa low hill
HOYA, a plant of genus Hoyathe waxplant [n -S]
HOYS, HOYto incite [v]
HUBS, HUBthe centre of a wheel [n]
HUCK, to force roughlyalso HUCKLE [v -ED
HUED, having colour [adj]
HUER, a pilchard fishermen's lookout man [n -S]
HUES, HUEcolour [n]
HUFF, to breathe heavily [v -ED-ING
HUGE, very large [adj HUGERHUGEST
HUGS, HUGto clasp tightly in the arms [v]
HUGY, (archaic) hugevast [adj]
HUHU, (Maori) a hairy New Zealand beetle [n -S]
HUIA, (Maori) a New Zealand bird akin to a crow [n -S]
HUIC, used to encourage hunting hounds [interj]
HUIS, HUIa Maori gathering [n]
HULA, (Hawaiian) a sinuous Polynesian dance with rhythmic hip movements [n -S]
HULE, (Nahuatl) a Central American rubber treealso ULE [n -S]
HULK, to appear impressively large [v -ED-ING
HULL, to separate the shell from the seed [v -ED-ING
HUMA, (Urdu) a mythical bird similar to the phoenixsupposed to bring luck to any person over whom it hovers on its restless flights [n -S]
HUMF, (Scots) to carry something awkwardalso HUMPH [v -ED
HUMP, to bend into a rounded projection [v -ED-ING
HUMS, HUMto make a sound like bees [v]
HUNG, HANGto attach from above
HUNH, used to ask for a repetition of an utterance [interj]
HUNK, a large piece [n -S]
HUNS, HUNa barbarous
HUNT, to pursue for food or sport [v -ED-ING
HUPS, HUPto quicken the pace of a horse or turn a horse to the right (by shouting hup to it) [v]
HURL, to throw with great force [v -ED-ING
HURT, to cause pain toinjure [v HURT
HUSH, to quiet [v -ED-ING
HUSK, to remove the outer covering [v -ED-ING
HUSO, (German) the great sturgeon [n -S]
HUSS, a type of dogfish used as food [n -ES]
HUTS, HUTto settle in a hut [v]
HWAN, a monetary unit of South Korea [n HWAN]
HWYL, (Welsh) divine inspiration in oratory [n -S]
HYED, HYE(obsolete) to hasten [v]
HYEN, (Shakespeare) a hyenaalso HYAENA
HYES, HYE(obsolete) to hasten [v]
HYKE, (Arabic) an Arab head coveringalso HAIK
HYLA, a kind of tree frog [n -S]
HYLE, (Greek) wood; matter [n -S]
HYMN, to sing a song of praise to god [v -ED-ING
HYPE, to stimulate artificially [v HYPEDHYPING
HYPO, (colloquial) to inject with a hypodermic needle [v -ED-ING
HYPS, HYPto offend [v]
HYTE, (Scots) insane [adj]
IAMB, a poetic foot consisting of a short then a long syllablealso IAMBIC
IBEX, a wild mountain-goat [n IBEXES or IBICES]
IBIS, any of a group of gregarious wading birds of warm and tropical climates [n -ES]
ICED, ICEto cover with frozen water [v]
ICER, a person who makes or applies icing [n -S]
ICES, ICEto cover with frozen water [v]
ICHS, ICH(Shakespeare) to eke
ICKS, ICKsomething sticky or disgusting [n]
ICKY, repulsive [adj ICKIERICKIEST
ICON, a symbol or imagealso IKON
IDEA, a conception or a plan [n -S]
IDEE, (French) an idea [n -S]
IDEM, (Latin) the same; the same as above [pron]
IDES, IDEa fish of the carp family
IDLE, inactive [adj IDLERIDLEST
IDLY, IDLEinactive [adv]
IDOL, an object of worship [n -S]
IDYL, a description in verse of country lifealso IDYLL [n -S]
IFFY, full of uncertainty [adj IFFIERIFFIEST
IGAD, a mild oathalso EGAD
IGGS, IGG(slang) to ignore [v]
IGLU, (Inuit) a snow housealso IGLOO [n -S]
IKAN, (Malay) fish esp. in names of cooked dishes e.g. assam ikan [n -S]
IKAT, (Malay) a technique of dyeing yarn and tying itthus giving geometric patterns [n -S]
IKON, a religious carving of a saint etc.also EIKON
ILEA, ILEUM(Latin) a part of the small intestine [n]
ILEX, (Latin) a tree or shrub of the holly family; the holm oak [n ILEXES or ILICES]
ILIA, ILIUM(Latin) the anterior or superior bone of the pelvis [n]
ILKA, (Scots) every [adj]
ILKS, ILKa type or kind
ILLS, ILLharm
ILLY, ill [adv]
IMAM, (Arabic) the officer who leads the devotions in a mosquealso IMAUM [n -S]
IMID, a class of organic compounds formed from ammoniaalso IMIDE [n -S]
IMMY, (short for) image orthiconan early form of television camera [n IMMIES]
IMPI, (Zulu) a regiment of Zulu warriors [n IMPIS or IMPIES]
IMPS, IMPto graft feathers onto a bird's wing
INBY, (Scots) towards the interiorby the house
INCH, to move very slowly [v -ED-ING
INFO, (short for) information [n -S]
INGO, (Scots) entry into or taking on a new tenancy [n -ES]
INGS, INGa meadow
INIA, INION(Greek) a part of the skull [n]
INKS, INKto colour with ink [v]
INKY, like ink [adj INKIERINKIEST]
INLY, inwardly; thoroughly [adv]
INNS, INNto stay at a public lodging house [v]
INRO, (Japanese) an ornamental container for pills and medicines [n INRO]
INTI, (Quechua) a monetary unit of Peru [n -S]
INTO, to a position within [prep]
IONS, IONan electrically-charged particle formed by loss or gain of electrons by an atom [n]
IOTA, (Greek) a Greek letter [n -S]
IRED, IREto anger [v]
IRES, IREto anger [v]
IRID, a plant of the iris family [n -S]
IRIS, to give the form of a rainbow to [v -ED-ING
IRKS, IRKto annoy or weary [v]
IRON, a metallic element [n -S] / to eliminate wrinkles from clothes by pressing [v -ED-ING
ISBA, (Russian) a log hut [n -S]
ISIT, (South African) is it? an expression used in response to a statementsometimes to seek confirmation but often merely to show that one is listening [interj]
ISLE, a small island [n -S] / to place on a small island [v ISLEDISLING
ISMS, ISMa distinctive theory or doctrine [n]
ISNA, (Scots) is notalso ISNAE [v]
ISOS, ISO(short for) an isolated replay
ITAS, ITAthe miriti palm [n]
ITCH, to have an irritating sensation in the skin [v -ED-ING
ITEM, to set down the particulars ofalso ITEMISE
IURE, (Latin) by right or lawalso JURE [adv]
IWIS, certainlyalso YWIS [adv]
IXIA, a flowering plant of South Africa [n -S]
IZAR, (Arabic) a long cotton outer garment (usually white) worn by Muslim women [n -S]
JAAP, (offensive South African) an ignorant fool [n -S]
JABS, JABto poke sharply [v]
JACK, a device for raising e.g. a car [n -S] / to raise with jack [v -ED-ING
JADE, to tire [v JADEDJADING
JAFA, (offensive New Zealand slang) a person from Auckland [n -S]
JAGA, (Malay) in Indonesiato guard [v -ED
JAGG, to cut unevenlyalso JAG [v -ED
JAGS, JAGto cut unevenly
JAIL, to imprisonalso GAOL [v -ED
JAKE, (Australian slang) honestfine [adj JAKER
JAKS, JAKan East Indian tree of the breadfruit family
JAMB, a piece of leg armoura greave
JAMS, JAMto force together tightly [v]
JANE, a small silver Genoese coin [n -S]
JANN, (Arabic) a supernatural being in Muslim mythologyalso DJIN
JAPE, to play a joke [v JAPEDJAPING
JAPS, JAPto splash or spatter
JARK, a seal on a document; a safe-conduct [n -S]
JARL, (Old Norse) a Scandinavian nobleman [n -S]
JARP, (dialect) to tap an egg against another until one breaksan Easter competition [v -ED
JARS, JARto vibrate from an impact [v]
JASP, (Spenser) a precious stonejasper
JASS, (obsolete) jazz [n -ES]
JASY, a wig of worstedalso JASEY
JATO, a jet-assisted take off [n -S]
JAUK, to dawdle [v -ED-ING
JAUP, (Scots) to splash or spatteralso JAP [v -ED
JAVA, a type of coffee [n -S]
JAWS, JAWto chatter at length [v]
JAXY, (slang) the posterioralso JAXIE
JAYS, JAYa corvine bird
JAZY, a wigalso JASEY
JAZZ, to liven up the beat of [v -ED-ING
JEAN, a durable cotton fabric [n -S]
JEAT, (obsolete) jetthe mineral [n -S]
JEDI, (tradename) a person who claims to live according to a philosophy based on that of the fictional Jedi in 'Star Wars' [n -S]
JEED, JEEof horses
JEEL, (Scots) extreme cold; jelly [n -S] / to setjell
JEEP, to travel by a four wheeled drive vehicle [v -ED-ING
JEER, to mockalso GEARE [v -ED
JEES, JEEof horses
JEEZ, an interjection expressing consternationalso GEEZ
JEFE, (Spanish) a chief [n -S]
JEFF, (Australian slang) to spoil or destroy ruthlessly [v JEFFEDJEFFING
JEHU, a coachmanesp. one who drives at a rattling pace [n -S]
JELL, to set like jelly [v -ED-ING
JEON, (Korean) a monetary unit of South Koreaalso CHON [n -S]
JERK, to move spasmodically [v -ED-ING
JESS, to fasten straps to a hawk's legsalso JESSE [v -ED
JEST, to joke [v -ED-ING
JETE, a ballet leap [n -S]
JETS, JETto spurt forth in a stream [v]
JEUX, JEU(French) a game [n]
JEWS, JEW(offensive) to barter successfully [v]
JIAO, (Chinese) a Chinese monetary unitone tenth of a yuan
JIBB, to shift from side to side while sailing [v -ED-ING
JIBE, to jeeralso GIBE [v JIBED
JIBS, JIBto draw back
JIFF, a short timealso JIFFY [n -S]
JIGS, JIGto dance a jig; to jump up and down [v]
JILL, a female hare [n -S]
JILT, to discard a lover [v -ED-ING
JIMP, (Scots) slender [adj JIMPERJIMPEST
JINK, to dodge nimbly [v -ED-ING
JINN, a supernatural being in Muslim mythologyalso DJIN
JINS, JIN(Arabic) a supernatural being in Muslim mythology
JINX, to bring bad luck to [v -ED-ING
JIRD, an African gerbil [n -S]
JISM, (colloquial) energyforce; semen
JIVE, deceitful [adj JIVERJIVEST] / to dance to jazz or swing music [v JIVED
JIVY, jazzylively
JIZZ, the characteristic movement of a bird [n -ES]
JOBE, to reprimand tediously [v JOBEDJOBING
JOBS, JOBto do piece work [v]
JOCK, (US slang) a keen sportsman [n -S]
JOCO, (Scots) a joke [n -S]
JOES, JOE(Scots) a loved one
JOEY, a young kangaroo [n -S]
JOGS, JOGto run at a slow
JOHN, a toilet [n -S]
JOIN, to unite [v -ED-ING
JOKE, to say something amusing [v JOKEDJOKING
JOKY, amusingalso JOKEY [adj JOKIER
JOLE, (dialect) to bumpknock
JOLL, (dialect) to bumpknock
JOLS, JOL(South African slang) to have a good time [v]
JOLT, to jar or shake roughly [v -ED-ING
JOMO, a cross between a yak and a cowalso ZHO
JONG, (South African) friend [n -S]
JOOK, (Scots) to duck or dodgealso JOUK [v -ED
JORS, JORin Indian music
JOSH, to tease [v JOSHEDJOSHING
JOSS, (Portuguese) a Chinese figure of a godan idol [n -ES]
JOTA, (Spanish) a Spanish dance [n -S]
JOTS, JOTto note quickly [v]
JOUK, (Scots) to duck or dodgealso JOOK [v -ED
JOUR, (French) a dayas in 'jour de feste' [n -S]
JOWL, to bumpalso JOLE
JOWS, JOWto ring
JOYS, JOYto rejoice [v]
JUBA, a Negro rustic dance [n -S]
JUBE, (Latin) a rood-loftor screen and gallery
JUCO, (US) junior college; an athlete at a junior college [n -S]
JUDO, (Japanese) a Japanese form of unarmed combat [n -S]
JUDS, JUDa mass of coal ready for removal [n]
JUDY, (slang) a girla girlfriend [n JUDIES]
JUGA, JUGUM(Latin) a pair of opposite leaves [n]
JUGS, JUGto stew in a closed container [v]
JUJU, a fetish or charm [n -S]
JUKE, to dance [v JUKEDJUKING
JUKU, (Japanese) a school that prepares students for entrance exams e.g. to university [n -S]
JUMP, to leap into the air [v -ED-ING
JUNK, to discard as trash [v -ED-ING
JUPE, a woman's jacket [n -S]
JURA, JUS(Latin) a law or legal right [n]
JURE, (Latin) by right or lawalso IURE [adv] / jurisprudence [n -S]
JURY, a committee of adjudicators or examiners [n JURIES] / to select material for exhibition [v JURIEDJURYING
JUST, fairimpartial [adj JUSTER
JUTE, a fibre obtained from the phloem of two plants of the linden familyused for making ropes [n -S]
JUTS, JUTto project
JUVE, (short for) a juvenile lead in the theatre [n -S]
JYNX, the wrynecka bird related to the woodpecker [n -ES]
KAAL, (South African) naked [adj]
KAAS, a large cupboard [n KAAS]
KABS, KABan ancient Hebrew unit of measure [n]
KACK, (vulgar) faecesrubbish
KADE, a wingless fly that infests sheepalso KED [n -S]
KADI, (Arabic) a civil judge in a Muslim countryalso CADI
KAED, KAE(Scots) to serve
KAES, KAE(Scots) to serve
KAFS, KAF(Hebrew) the eleventh letter of the Hebrew alphabet
KAGO, (Japanese) a basketwork passenger litter [n -S]
KAGU, a flightless bird [n -S]
KAID, (Arabic) a North African chiefalso CADI
KAIE, (obsolete) a key [n -S]
KAIF, (Arabic) a state of dreamy intoxication induced by e.g. cannabisalso KEEF
KAIK, (Maori) the South Island dialect word for KAINGAa Maori village
KAIL, a ninepinalso KAYLE [n -S]
KAIM, (Scots) a comb; a ridge of gravel or sand left by a glacieralso KAME [n -S]
KAIN, (Gaelic) a tenanted farm rent paid in kindalso CAIN
KAIS, KAI(Maori) in New Zealand
KAKA, (Maori) a brownish-green New Zealand parrot [n -S]
KAKI, (Japanese) a fruit like a persimmon [n -S]
KAKS, KAK(vulgar South African) faeces
KALE, a hardy cabbage-like vegetable [n -S]
KALI, (Arabic) the prickly saltwort or glasswort [n -S]
KAMA, (Sanskrit) in Indian philosophyearthly desire [n -S]
KAME, (Scots) a comb; a ridge or mound of sand and gravel deposited on or near a glacieralso KAIM [n -S]
KAMI, (Japanese) a Japanese divine being [n -S]
KANA, (Japanese) the Japanese syllabic script [n -S]
KANE, (Gaelic) a tenanted farm rent paid in kindalso CAIN
KANG, (Chinese) a Chinese sleeping-platform [n -S]
KANS, (Hindi) a type of Indian grass [n -ES]
KANT, to tiltslope
KAON, an elementary particle of the meson family [n -S]
KAPA, a kind of cloth prepared by the Polynesians from the inner bark of the paper mulberryalso TAPA
KAPH, (Hebrew) a Hebrew letteralso KAF
KAPU, (Hawaiian) a Hawaiian set of rules for daily life [n -S]
KARA, (Punjabi) a steel bangleworn by Sikhs [n -S]
KARK, (Australian slang) to break downdie [v -ED
KARN, a mound of stone set up as a memorialalso CAIRN
KARO, (Maori) a small New Zealand tree [n -S]
KART, a small motor vehicle [n -S]
KATA, (Japanese) a sequence of movements in the martial arts [n -S]
KATI, (Malay) an Asian unit of weightalso CATTIE
KATS, KAT(Arabic) a shrub of East Africa
KAVA, (Tongan) a tropical shrubalso AVA
KAWA, (Maori) protocol or etiquette (in a Maori tribal meeting place) [n -S]
KAWS, KAWto cry like a crow
KAYO, to knock out [v KAYOEDKAYOING
KAYS, KAYthe letter K [n]
KAZI, a lavatoryalso KHAZI
KBAR, a unit of atmospheric pressure [n -S]
KEAS, KEAa large New Zealand parrot [n]
KEBS, KEBto give birth to a premature lamb [v]
KECK, to heave or retchas in an effort to vomit [v -ED
KEDS, KEDa wingless fly that infests sheep
KEEF, (Arabic) a state of dreamy intoxication induced by e.g. cannabisalso KAIF
KEEK, to glance; to peep [v -ED-ING
KEEL, the part of a ship along the bottom from stem to stern [n -S] / to turn keel upward [v -ED-ING
KEEN, to wail loudly over the dead [v -ED-ING
KEEP, to retain in one's possession [v KEPTKEEPING
KEET, a young guinea fowl [n -S]
KEFS, KEF(Arabic) a state of dreamy intoxication induced by e.g. cannabis
KEGS, KEGto store in a keg [v]
